day,phase,box,mouse,time_bin,time_window,s_wall_count,s_wall_duration,s_wall_mean_duration,nest_duration,outside_nest_duration,nest_count,nest_mean_duration,s_wall_duration_fraction,s_wall_event_rate,ramp1_count,ramp1_duration,ramp1_mean_duration,ramp1_duration_fraction,ramp1_event_rate,ramp2_count,ramp2_duration,ramp2_mean_duration,ramp2_duration_fraction,ramp2_event_rate,non_wall_count,non_wall_duration,non_wall_mean_duration,non_wall_duration_fraction,non_wall_event_rate,woodstick_count,woodstick_duration,woodstick_mean_duration,woodstick_duration_fraction,woodstick_event_rate,feeder_prox_count,feeder_prox_duration,feeder_prox_mean_duration,feeder_prox_duration_fraction,feeder_prox_event_rate,feeder_dist_count,feeder_dist_duration,feeder_dist_mean_duration,feeder_dist_duration_fraction,feeder_dist_event_rate,water_prox_count,water_prox_duration,water_prox_mean_duration,water_prox_duration_fraction,water_prox_event_rate,water_dist_count,water_dist_duration,water_dist_mean_duration,water_dist_duration_fraction,water_dist_event_rate,motionless_count,motionless_duration,motionless_mean_duration,motionless_duration_fraction,motionless_event_rate,speeding_count,speeding_duration,speeding_mean_duration,speeding_duration_fraction,speeding_event_rate,chasing_duration,chasing_count,chasing_mean_duration,chased_duration,chased_count,chased_mean_duration,chasing_duration_fraction,chasing_event_rate,chased_duration_fraction,chased_event_rate,chasing_duration_ratio,chased_duration_ratio,chasing_event_ratio,chased_event_ratio,total_distance,valid_locomotion_duration,mean_speed,median_speed,mean_abs_angular_velocity,mean_abs_acceleration,valid_locomotion_duration_fraction,nest_frames,weighted_sum,alone_sum,weighted_co_occupancy,alone_fraction,feeding_frames,drinking_frames,ramps_frames,s_wall_frames,feeding_together_frames,drinking_together_frames,ramps_together_frames,s_wall_together_frames,feeding_alone_frames,drinking_alone_frames,ramps_alone_frames,s_wall_alone_frames,feeding_together_fraction,feeding_alone_fraction,drinking_together_fraction,drinking_alone_fraction,ramps_together_fraction,ramps_alone_fraction,s_wall_together_fraction,s_wall_alone_fraction,time_point,exp,sex,age,mouse_ID,background,treatment,condition
1,active,1,blue,14,12-14,137.0,771.28,5.62978102189781,464.0,6736.0,60.0,7.733333333333333,0.114501187648456,0.0203384798099762,86.0,338.44,3.935348837209302,0.0502434679334916,0.0127672209026128,66.0,239.4,3.627272727272727,0.0355403800475059,0.0097980997624703,240.0,3611.12,15.046333333333331,0.5360926365795724,0.0356294536817102,16.0,31.16,1.9475,0.004625890736342,0.002375296912114,45.0,174.2,3.871111111111111,0.0258610451306413,0.0066805225653206,54.0,352.6,6.52962962962963,0.0523456057007125,0.0080166270783847,26.0,75.04,2.8861538461538463,0.0111401425178147,0.0038598574821852,23.0,144.44,6.28,0.0214429928741092,0.0034144893111638,29.0,135.8,4.682758620689656,0.0201603325415676,0.0043052256532066,8.0,17.48,2.185,0.0025950118764845,0.001187648456057,18.0,17.0,1.0588235294117647,0.0,0.0,0.0,0.0026722090261282,0.0025237529691211,0.0,0.0,1.0,0.0,1.0,0.0,303.0728869018534,5108.0,0.0593329849063926,0.0293225393034128,1.8736677164309117,0.0502229763940497,0.7583135391923991,11660.0,5915.666666666665,2621.0,0.5073470554602629,0.2247855917667238,13269.0,5536.0,14598.0,19419.0,3323.0,187.0,2009.0,3665.0,9946.0,5349.0,12589.0,15754.0,0.2504333408696962,0.7495666591303037,0.033778901734104,0.966221098265896,0.1376215919989039,0.862378408001096,0.188732684484268,0.8112673155157321,baseline,male_P35,male,P35,1072482,CTRL,MDMA,CTRL_MDMA
1,active,1,blue,16,14-16,109.0,506.6,4.647706422018349,788.4,6411.6,56.0,14.078571428571427,0.0790130388670534,0.0170004367084659,73.0,286.4,3.9232876712328766,0.0446690373697672,0.0113856135753945,57.0,226.2,3.968421052631579,0.035279805352798,0.0088901366273629,223.0,5142.44,23.06026905829596,0.8020525297897559,0.0347807099631917,6.0,11.12,1.8533333333333333,0.001734356478882,0.0009358038555118,44.0,537.08,12.206363636363635,0.0837669224530538,0.0068625616070871,37.0,358.36,9.685405405405406,0.0558924449435398,0.0057707904423232,56.0,321.6,5.742857142857143,0.050159086655437,0.0087341693181109,24.0,95.32,3.9716666666666662,0.0148668039178988,0.0037432154220475,114.0,729.44,6.398596491228071,0.1137687940607648,0.0177802732547258,6.0,14.44,2.4066666666666667,0.0022521679455986,0.0009358038555118,15.6,16.0,0.975,0.0,0.0,0.0,0.0024330900243309,0.0024954769480316,0.0,0.0,1.0,0.0,1.0,0.0,303.744237691614,6356.0,0.0477885836519216,0.0129527846691166,1.9187803673167727,0.0429217178797304,0.99132821760559,19766.0,16507.333333333332,147.0,0.8351377786771897,0.0074370130527167,22467.0,10503.0,12945.0,12774.0,3873.0,451.0,1073.0,795.0,18594.0,10052.0,11872.0,11979.0,0.1723861663773534,0.8276138336226465,0.0429401123488527,0.9570598876511472,0.082889146388567,0.917110853611433,0.0622357914513856,0.9377642085486144,baseline,male_P35,male,P35,1072482,CTRL,MDMA,CTRL_MDMA
1,active,1,blue,18,16-18,72.0,395.44,5.492222222222222,3054.24,4145.76,63.0,48.48,0.0953841997607193,0.0173671413685307,44.0,147.24,3.3463636363636367,0.0355158040986453,0.0106132530585465,45.0,149.2,3.315555555555555,0.0359885762803442,0.0108544633553317,158.0,5980.64,37.85215189873418,1.4425919493651345,0.0381112268920535,5.0,7.88,1.576,0.0019007371386669,0.0012060514839257,60.0,478.08,7.968,0.1153178186870441,0.0144726178071089,19.0,101.96,5.366315789473684,0.0245938018602138,0.0045829956389178,27.0,233.44,8.645925925925926,0.0563081316815252,0.006512678013199,10.0,28.24,2.824,0.0068117787812126,0.0024121029678514,50.0,266.96,5.3392,0.0643935008297634,0.0120605148392574,8.0,21.04,2.63,0.0050750646443595,0.0019296823742811,18.8,19.0,0.9894736842105264,0.0,0.0,0.0,0.0045347535795608,0.0045829956389178,0.0,0.0,1.0,0.0,1.0,0.0,228.45604936678873,4081.0,0.0559804090582672,0.0172049144468353,1.9179724087751615,0.0470277256988792,0.9843792211801936,76419.0,30781.999999999993,8043.0,0.402805584998495,0.1052486946963451,14580.0,6579.0,7500.0,9958.0,1295.0,549.0,936.0,1760.0,13285.0,6030.0,6564.0,8198.0,0.0888203017832647,0.9111796982167352,0.0834473324213406,0.9165526675786594,0.1248,0.8752,0.1767423177344848,0.8232576822655152,baseline,male_P35,male,P35,1072482,CTRL,MDMA,CTRL_MDMA
1,active,1,blue,20,18-20,67.0,203.56,3.0382089552238805,3464.88,3735.12,43.0,80.57860465116279,0.0544989183747777,0.0179378440317847,42.0,144.88,3.4495238095238094,0.0387885797511191,0.0112446186467904,26.0,89.72,3.4507692307692306,0.0240206472616676,0.006960954400394,141.0,6192.4,43.9177304964539,1.657885154961554,0.0377497911713679,6.0,9.2,1.5333333333333332,0.0024631069416779,0.0016063740923986,60.0,646.96,10.782666666666668,0.1732099638030371,0.0160637409239863,8.0,46.28,5.785,0.0123904988327014,0.0021418321231981,33.0,165.72,5.0218181818181815,0.0443680524320503,0.0088350575081925,10.0,25.84,2.584,0.0069181177579301,0.0026772901539977,92.0,405.24,4.404782608695652,0.108494506200604,0.0246310694167791,3.0,7.96,2.6533333333333333,0.0021311229625821,0.0008031870461993,15.2,13.0,1.169230769230769,0.0,0.0,0.0,0.0040694810340765,0.003480477200197,0.0,0.0,1.0,0.0,1.0,0.0,190.42823816088472,3692.0,0.0515786127196329,0.0116845433545169,1.8665070119648473,0.0414728535743104,0.9884555248559618,86665.0,73840.66666666666,0.0,0.8520240773861034,0.0,17399.0,4832.0,5933.0,5156.0,99.0,21.0,266.0,380.0,17300.0,4811.0,5667.0,4776.0,0.005689982182884,0.994310017817116,0.0043460264900662,0.9956539735099338,0.044833979437047,0.955166020562953,0.073700543056633,0.9262994569433668,baseline,male_P35,male,P35,1072482,CTRL,MDMA,CTRL_MDMA
1,active,1,blue,22,20-22,60.0,229.84,3.830666666666666,2966.16,4233.84,63.0,47.08190476190476,0.0542864161139769,0.0141715322260642,14.0,58.6,4.185714285714286,0.0138408631407894,0.0033066908527483,12.0,42.32,3.526666666666667,0.0099956540634506,0.0028343064452128,148.0,6083.84,41.10702702702703,1.4369555769703153,0.0349564461576252,1.0,2.36,2.36,0.0005574136008918,0.0002361922037677,41.0,285.28,6.958048780487804,0.0673809118908603,0.0096838803544772,18.0,343.2,19.066666666666663,0.0810611643330876,0.0042514596678192,32.0,177.08,5.53375,0.041824915443191,0.0075581505205676,14.0,26.16,1.8685714285714283,0.006178788050564,0.0033066908527483,86.0,418.4,4.865116279069767,0.0988228180564215,0.0203125295240254,16.0,39.12,2.445,0.0092398390113939,0.0037790752602838,14.8,13.0,1.1384615384615384,0.0,0.0,0.0,0.0034956446157625,0.0030704986489805,0.0,0.0,1.0,0.0,1.0,0.0,188.7567705399838,4172.0,0.0452437129769855,0.0101800534326314,1.8885604003668317,0.0359462118470668,0.985393874119003,74217.0,48197.99999999999,14120.0,0.6494199442176319,0.1902529070159128,15771.0,5127.0,2549.0,5806.0,4276.0,27.0,29.0,131.0,11495.0,5100.0,2520.0,5675.0,0.2711305560839515,0.7288694439160485,0.0052662375658279,0.994733762434172,0.0113770105923891,0.9886229894076108,0.0225628660006889,0.9774371339993112,baseline,male_P35,male,P35,1072482,CTRL,MDMA,CTRL_MDMA
1,active,1,blue,24,22-24,62.0,325.4,5.248387096774193,2126.24,5073.76,70.0,30.374857142857135,0.0641338967550692,0.0122197344769953,25.0,92.84,3.7136,0.0182980669168427,0.004927312289111,24.0,99.96,4.165,0.0197013654567815,0.0047302197975465,162.0,5987.28,36.95851851851852,1.1800479328939484,0.0319289836334394,3.0,4.24,1.413333333333333,0.0008356721642332,0.0005912774746933,63.0,577.68,9.169523809523808,0.1138563905269464,0.0124168269685598,10.0,157.96,15.796,0.0311327299675191,0.0019709249156444,31.0,190.32,6.139354838709677,0.0375106429945444,0.0061098672384976,11.0,48.2,4.381818181818182,0.009499858093406,0.0021680174072088,76.0,402.4,5.294736842105263,0.0793100186055311,0.0149790293588975,13.0,30.68,2.36,0.006046797641197,0.0025622023903377,19.2,17.0,1.1294117647058823,0.0,0.0,0.0,0.0037841758380372,0.0033505723565955,0.0,0.0,1.0,0.0,1.0,0.0,215.9904239463828,4996.0,0.0432326709260173,0.0081108891783883,1.9069504610031256,0.0365895288117522,0.984674087855949,53226.0,34872.33333333333,3423.0,0.6551747892633925,0.0643106752339082,18464.0,6005.0,4869.0,8197.0,2578.0,282.0,625.0,602.0,15886.0,5723.0,4244.0,7595.0,0.1396230502599653,0.8603769497400346,0.0469608659450457,0.9530391340549542,0.1283631135756829,0.8716368864243171,0.0734415029888983,0.9265584970111016,baseline,male_P35,male,P35,1072482,CTRL,MDMA,CTRL_MDMA
1,active,1,green,14,12-14,46.0,397.76,8.64695652173913,2016.6,5183.4,120.0,16.805,0.076737276690975,0.0088744839294671,26.0,168.24,6.470769230769231,0.0324574603542076,0.0050160126557857,16.0,149.08,9.3175,0.0287610448740209,0.003086777018945,89.0,4707.44,52.89258426966292,0.9081761006289308,0.017170197167882,5.0,14.64,2.928,0.0028244009723347,0.0009646178184203,49.0,394.28,8.046530612244897,0.0760659026893544,0.0094532546205193,43.0,254.44,5.917209302325581,0.0490874715437743,0.0082957132384149,15.0,76.8,5.12,0.0148165296909364,0.002893853455261,9.0,29.56,3.2844444444444445,0.005702820542501,0.0017363120731566,31.0,147.04,4.743225806451613,0.0283674808041054,0.0059806304742061,2.0,7.12,3.56,0.0013736157734305,0.0003858471273681,1.6,2.0,0.8,9.2,9.0,1.022222222222222,0.0003086777018945,0.0003858471273681,0.0017748967858934,0.0017363120731566,0.1481481481481481,0.8518518518518519,0.1818181818181818,0.8181818181818182,197.1451985956145,3517.0,0.0560549327823754,0.0170967082892007,2.0736994767538603,0.0498020880033825,0.6785121734768685,50535.0,23507.33333333333,6859.0,0.4651693545727383,0.1357277134659147,16310.0,2683.0,7975.0,9990.0,6919.0,545.0,1594.0,2509.0,9391.0,2138.0,6381.0,7481.0,0.4242182709993868,0.5757817290006131,0.203130823704808,0.7968691762951919,0.1998746081504702,0.8001253918495298,0.2511511511511511,0.7488488488488488,baseline,male_P35,male,P35,1072240,ELA,MDMA,ELA_MDMA
1,active,1,green,16,14-16,17.0,138.16,8.127058823529412,5409.4,1790.6000000000004,158.0,34.23670886075949,0.0771584943594325,0.00949402434938,5.0,44.32,8.864,0.0247514799508544,0.0027923601027588,15.0,108.44,7.229333333333333,0.0605607059086339,0.0083770803082765,35.0,6827.76,195.07885714285715,3.813112923042555,0.0195465207193119,,,,,,40.0,402.12,10.053,0.2245727689042778,0.0223388808220708,5.0,11.16,2.232,0.0062325477493577,0.0027923601027588,13.0,67.24,5.172307692307692,0.037551658661901,0.007260136267173,2.0,3.8,1.9,0.0021221936780967,0.0011169440411035,23.0,104.96,4.563478260869565,0.0586172232771138,0.0128448564726907,,,,,,0.0,0.0,0.0,3.6,4.0,0.9,0.0,0.0,0.0020104992739863,0.002233888082207,0.0,1.0,0.0,1.0,63.94742202110012,1662.0,0.0384761865349579,0.0110514805406252,1.8834388559145303,0.0348738308168752,0.9281804981570422,135393.0,79640.99999999999,6666.0,0.5882209567702908,0.0492344508209434,10377.0,1791.0,3839.0,3471.0,2174.0,56.0,634.0,701.0,8203.0,1735.0,3205.0,2770.0,0.2095017827888599,0.79049821721114,0.0312674483528754,0.9687325516471244,0.1651471737431623,0.8348528262568378,0.201959089599539,0.798040910400461,baseline,male_P35,male,P35,1072240,ELA,MDMA,ELA_MDMA
1,active,1,green,18,16-18,19.0,100.24,5.275789473684211,5236.48,1963.5200000000004,286.0,18.309370629370623,0.0510511734028683,0.0096764993481095,6.0,36.92,6.153333333333333,0.0188029661016949,0.0030557366362451,8.0,53.32,6.665,0.0271553129074315,0.0040743155149934,30.0,6939.28,231.3093333333333,3.5341020208604945,0.0152786831812255,,,,,,36.0,261.48,7.263333333333334,0.1331690026075619,0.0183344198174706,13.0,106.84,8.218461538461538,0.0544124837027379,0.0066207627118644,13.0,99.48,7.6523076923076925,0.0506641134289439,0.0066207627118644,4.0,9.0,2.25,0.0045836049543676,0.0020371577574967,13.0,45.36,3.48923076923077,0.023101368970013,0.0066207627118644,,,,,,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0030557366362451,0.0030557366362451,0.0,1.0,0.0,1.0,79.2524660755071,1764.0,0.0449277018568634,0.0111023871789381,1.9451574664674551,0.0391916626201782,0.8983865710560623,131198.0,54616.999999999985,15420.0,0.4162944557081661,0.1175322794554795,9257.0,2729.0,2270.0,2525.0,2250.0,510.0,236.0,498.0,7007.0,2219.0,2034.0,2027.0,0.2430593064707788,0.7569406935292211,0.1868816416269695,0.8131183583730304,0.1039647577092511,0.8960352422907489,0.1972277227722772,0.8027722772277228,baseline,male_P35,male,P35,1072240,ELA,MDMA,ELA_MDMA
1,active,1,green,20,18-20,2.0,2.4,1.2,6146.52,1053.4799999999996,121.0,50.797685950413225,0.0022781637999772,0.0018984698333143,2.0,6.48,3.24,0.0061510422599384,0.0018984698333143,2.0,6.92,3.46,0.0065687056232676,0.0018984698333143,8.0,7176.08,897.01,6.811785700725218,0.0075938793332573,,,,,,10.0,504.16,50.416,0.4785662755818812,0.0094923491665717,,,,,,11.0,147.48,13.407272727272726,0.1399931655086001,0.0104415840832289,,,,,,19.0,104.76,5.513684210526316,0.0994418498690056,0.0180354634164863,,,,,,0.0,0.0,0.0,2.4,2.0,1.2,0.0,0.0,0.0022781637999772,0.0018984698333143,0.0,1.0,0.0,1.0,22.25446256500304,972.0,0.0228955376183158,0.0032605177534495,2.104240960498038,0.0173243570341886,0.9226563389907738,153784.0,112455.33333333331,4003.0,0.7312550937245312,0.0260300161265151,12614.0,3698.0,339.0,62.0,8.0,0.0,52.0,33.0,12606.0,3698.0,287.0,29.0,0.0006342159505311,0.9993657840494689,0.0,1.0,0.1533923303834808,0.8466076696165191,0.532258064516129,0.4677419354838709,baseline,male_P35,male,P35,1072240,ELA,MDMA,ELA_MDMA
