day,phase,box,mouse,time_bin,time_window,s_wall_count,s_wall_duration,s_wall_mean_duration,nest_duration,outside_nest_duration,nest_count,nest_mean_duration,s_wall_duration_fraction,s_wall_event_rate,ramp1_count,ramp1_duration,ramp1_mean_duration,ramp1_duration_fraction,ramp1_event_rate,ramp2_count,ramp2_duration,ramp2_mean_duration,ramp2_duration_fraction,ramp2_event_rate,non_wall_count,non_wall_duration,non_wall_mean_duration,non_wall_duration_fraction,non_wall_event_rate,woodstick_count,woodstick_duration,woodstick_mean_duration,woodstick_duration_fraction,woodstick_event_rate,feeder_prox_count,feeder_prox_duration,feeder_prox_mean_duration,feeder_prox_duration_fraction,feeder_prox_event_rate,feeder_dist_count,feeder_dist_duration,feeder_dist_mean_duration,feeder_dist_duration_fraction,feeder_dist_event_rate,water_prox_count,water_prox_duration,water_prox_mean_duration,water_prox_duration_fraction,water_prox_event_rate,water_dist_count,water_dist_duration,water_dist_mean_duration,water_dist_duration_fraction,water_dist_event_rate,motionless_count,motionless_duration,motionless_mean_duration,motionless_duration_fraction,motionless_event_rate,speeding_count,speeding_duration,speeding_mean_duration,speeding_duration_fraction,speeding_event_rate,chasing_duration,chasing_count,chasing_mean_duration,chased_duration,chased_count,chased_mean_duration,chasing_duration_fraction,chasing_event_rate,chased_duration_fraction,chased_event_rate,chasing_duration_ratio,chased_duration_ratio,chasing_event_ratio,chased_event_ratio,total_distance,valid_locomotion_duration,mean_speed,median_speed,mean_abs_angular_velocity,mean_abs_acceleration,valid_locomotion_duration_fraction,nest_frames,weighted_sum,alone_sum,weighted_co_occupancy,alone_fraction,feeding_frames,drinking_frames,ramps_frames,s_wall_frames,feeding_together_frames,drinking_together_frames,ramps_together_frames,s_wall_together_frames,feeding_alone_frames,drinking_alone_frames,ramps_alone_frames,s_wall_alone_frames,feeding_together_fraction,feeding_alone_fraction,drinking_together_fraction,drinking_alone_fraction,ramps_together_fraction,ramps_alone_fraction,s_wall_together_fraction,s_wall_alone_fraction
1,active,1,blue,14,12-14,86.0,518.84,6.033023255813954,332.36,6867.64,43,7.729302325581395,0.0755485144824131,0.0125224968111316,62.0,281.56,4.541290322580645,0.0409980721179328,0.0090278465382576,59.0,307.48,5.211525423728814,0.0447722944126366,0.0085910152541484,191,3746.88,19.61717277486911,0.5455848006010798,0.0278115917549551,20.0,45.16,2.258,0.0065757669301244,0.0029122085607282,42.0,203.16,4.837142857142857,0.0295822145598779,0.0061156379775293,51.0,370.92,7.272941176470589,0.0540098199672667,0.0074261318298571,16.0,68.04,4.2525,0.0099073335235976,0.0023297668485826,10.0,42.68,4.268,0.0062146530685941,0.0014561042803641,78.0,308.52,3.9553846153846153,0.0449237292577945,0.0113576133868403,9.0,23.2,2.5777777777777775,0.0033781619304448,0.0013104938523277,0.8,1.0,0.8,2.4,3.0,0.7999999999999999,0.0001164883424291,0.0001456104280364,0.0003494650272873,0.0004368312841092,0.25,0.7499999999999999,0.25,0.75,236.62777747039823,5004.0,0.0472877253138285,0.0181828149784452,1.9929922711399408,0.0421561796529303,0.7286345818942169,8352,639.3333333333333,6580,0.0765485312899105,0.7878352490421456,14445.0,2794.0,14847.0,13057.0,4381.0,162.0,4432.0,3532.0,10064.0,2632.0,10415.0,9525.0,0.303288335064036,0.696711664935964,0.0579813886900501,0.94201861130995,0.2985114838014414,0.7014885161985587,0.2705062418626024,0.7294937581373976
1,active,1,blue,16,14-16,65.0,433.76,6.673230769230769,2945.12,4254.88,33,89.24606060606061,0.1019441206332493,0.0152765765426992,43.0,286.76,6.668837209302326,0.0673955552212988,0.0101060429436317,38.0,174.72,4.597894736842105,0.0410634377467754,0.0089309216711164,150,5849.92,38.99946666666667,1.3748730869025685,0.0352536381754597,21.0,46.96,2.236190476190476,0.0110367389914639,0.0049355093445643,28.0,325.84,11.637142857142855,0.0765803030872786,0.0065806791260858,50.0,203.2,4.064,0.0477569285150227,0.0117512127251532,7.0,17.56,2.5085714285714285,0.0041270259090738,0.0016451697815214,22.0,66.44,3.02,0.0156150114691836,0.0051705335990674,85.0,425.24,5.0028235294117644,0.0999417139848832,0.0199770616327605,5.0,14.12,2.824,0.0033185424735832,0.0011751212725153,1.6,2.0,0.8,2.0,2.0,1.0,0.0003760388072049,0.0004700485090061,0.0004700485090061,0.0004700485090061,0.4444444444444445,0.5555555555555556,0.5,0.5,174.69279997397783,4226.0,0.0413376242247936,0.0150333093772519,1.989501396121493,0.0374176770537349,0.9932124995299516,73661,10843.33333333333,46732,0.1472058936660285,0.6344198422503089,13304.0,2129.0,11618.0,10909.0,2511.0,104.0,3007.0,3408.0,10793.0,2025.0,8611.0,7501.0,0.1887402285027059,0.811259771497294,0.0488492249882573,0.9511507750117426,0.2588225167843002,0.7411774832156998,0.3124026033550279,0.687597396644972
1,active,1,blue,18,16-18,34.0,238.92,7.027058823529411,3902.12,3297.88,62,62.93741935483871,0.0724465414144844,0.0103096534743532,35.0,210.08,6.002285714285715,0.0637015294674154,0.01061287857654,27.0,171.6,6.355555555555555,0.052033427535265,0.0081870777590452,118,6233.48,52.82610169491525,1.8901476099797443,0.0357805620580494,8.0,22.28,2.785,0.0067558552767232,0.0024258008174948,42.0,516.44,12.296190476190478,0.1565975717733817,0.012735454291848,19.0,160.88,8.467368421052631,0.0487828544398219,0.0057612769415503,7.0,24.96,3.565714285714286,0.007568498550584,0.002122575715308,4.0,6.92,1.73,0.002098317707133,0.0012129004087474,60.0,279.68,4.661333333333333,0.0848059965796208,0.0181935061312115,2.0,4.28,2.14,0.0012978034373597,0.0006064502043737,0.0,0.0,0.0,5.2,6.0,0.8666666666666667,0.0,0.0,0.0015767705313716,0.0018193506131211,0.0,1.0,0.0,1.0,145.6214084396462,3226.0,0.045139928220597,0.0124920605697123,1.8487297541432108,0.0432898141019336,0.9782041796548084,97615,41747.66666666666,32034,0.4276767573289623,0.328166777646878,16994.0,808.0,9604.0,6007.0,2576.0,100.0,2261.0,1951.0,14418.0,708.0,7343.0,4056.0,0.1515829116158644,0.8484170883841355,0.1237623762376237,0.8762376237623762,0.2354227405247813,0.7645772594752187,0.3247877476277676,0.6752122523722324
1,active,1,blue,20,18-20,84.0,537.2,6.395238095238096,1716.0,5484.0,74,23.18918918918919,0.0979576951130561,0.0153172866520787,55.0,257.48,4.681454545454546,0.0469511305616338,0.0100291757840991,50.0,219.76,4.3952,0.0400729394602479,0.0091174325309992,184,5625.88,30.575434782608696,1.0258716265499634,0.0335521517140773,12.0,29.76,2.48,0.0054266958424507,0.0021881838074398,35.0,175.28,5.008,0.031962071480671,0.0063822027716994,70.0,686.24,9.803428571428572,0.1251349380014587,0.0127644055433989,16.0,107.12,6.695,0.0195331874544128,0.0029175784099197,15.0,77.76,5.184,0.01417943107221,0.0027352297592997,72.0,334.36,4.643888888888889,0.0609700948212983,0.0131291028446389,5.0,11.92,2.384,0.0021735959153902,0.0009117432530999,0.8,1.0,0.8,5.6,5.0,1.12,0.0001458789204959,0.0001823486506199,0.0010211524434719,0.0009117432530999,0.125,0.875,0.1666666666666666,0.8333333333333334,223.3332749825904,5406.0,0.0413121115395098,0.0117683291269861,1.937402062278052,0.0384938217392682,0.9857768052516412,42974,12683.666666666666,18636,0.2951474534990149,0.4336575603853493,21643.0,4653.0,12036.0,13514.0,2388.0,188.0,1786.0,2385.0,19255.0,4465.0,10250.0,11129.0,0.1103359053735618,0.8896640946264381,0.0404040404040404,0.9595959595959596,0.1483881688268527,0.8516118311731472,0.1764836465887228,0.8235163534112772
1,active,1,blue,22,20-22,4.0,19.84,4.96,6577.88,622.1199999999999,9,730.8755555555556,0.0318909535137915,0.0064296277245547,3.0,11.24,3.7466666666666666,0.0180672539059988,0.004822220793416,3.0,14.52,4.84,0.0233395486401337,0.004822220793416,15,7103.08,473.53866666666664,11.417540024432586,0.0241111039670803,,,,,,5.0,16.12,3.224,0.0259113997299556,0.0080370346556934,15.0,225.28,15.018666666666666,0.3621166334469234,0.0241111039670803,3.0,20.16,6.72,0.0324053237317559,0.004822220793416,1.0,1.08,1.08,0.0017359994856297,0.0016074069311386,14.0,52.72,3.7657142857142856,0.0847424934096316,0.0225036970359416,,,,,,,,,,,,,,,,,,,,21.573869341905308,612.0,0.0352514204933093,0.007228652098737,1.9015033841480744,0.0306872787659583,0.9837330418568768,164456,141049.6666666667,1934,0.857674190462292,0.0117599844335262,6055.0,535.0,650.0,500.0,353.0,25.0,36.0,78.0,5702.0,510.0,614.0,422.0,0.0582989265070189,0.941701073492981,0.0467289719626168,0.9532710280373832,0.0553846153846153,0.9446153846153846,0.156,0.844
1,active,1,blue,24,22-24,26.0,176.2,6.776923076923077,4366.16,2833.84,37,118.00432432432432,0.0621771165626852,0.0091748299127685,21.0,81.8,3.895238095238095,0.028865426417864,0.0074104395449284,28.0,167.12,5.968571428571429,0.0589729836546876,0.0098805860599045,73,6488.4,88.88219178082191,2.289614092538746,0.0257600993704655,4.0,18.36,4.59,0.0064788414307088,0.001411512294272,10.0,94.84,9.484,0.033466956497191,0.0035287807356802,30.0,444.12,14.804,0.1567202100330293,0.0105863422070406,3.0,13.64,4.546666666666667,0.0048132569234678,0.001058634220704,7.0,42.16,6.022857142857142,0.0148773395816277,0.0024701465149761,43.0,202.4,4.706976744186047,0.0714225220901674,0.0151737571634248,7.0,21.56,3.0799999999999996,0.0076080512661265,0.0024701465149761,0.8,1.0,0.8,11.6,12.0,0.9666666666666668,0.0002823024588544,0.000352878073568,0.004093385653389,0.0042345368828162,0.064516129032258,0.935483870967742,0.0769230769230769,0.9230769230769232,128.472195521334,2794.0,0.0459814586690529,0.0099058443698689,2.0570011055392476,0.0405311141970169,0.98594133754905,109191,68996.66666666666,9128,0.6318896856578533,0.0835966334221685,13514.0,1405.0,6272.0,4431.0,216.0,0.0,999.0,168.0,13298.0,1405.0,5273.0,4263.0,0.0159834245967145,0.9840165754032856,0.0,1.0,0.1592793367346938,0.8407206632653061,0.0379146919431279,0.962085308056872
1,active,1,green,14,12-14,91.0,651.32,7.157362637362638,113.08,7086.92,25,4.5232,0.0919045226981537,0.0128405569697414,65.0,360.8,5.550769230769231,0.0509106918097001,0.0091718264069581,49.0,292.6,5.9714285714285715,0.0412873293334763,0.00691414606063,180,3615.16,20.08422222222222,0.5101172300519831,0.0253989038961918,13.0,31.6,2.430769230769231,0.0044589186839981,0.0018343652813916,32.0,213.24,6.66375,0.0300892348156886,0.0045153606926563,63.0,274.48,4.356825396825397,0.0387305063412596,0.0088896163636671,11.0,60.28,5.48,0.0085058107047913,0.0015521552381006,14.0,53.64,3.8314285714285714,0.0075688733610651,0.0019754703030371,61.0,225.68,3.699672131147541,0.0318445812849587,0.0086074063203761,1.0,2.16,2.16,0.0003047868467543,0.0001411050216455,3.8,4.0,0.95,0.8,1.0,0.8,0.0005361990822529,0.000564420086582,0.0001128840173164,0.0001411050216455,0.8260869565217391,0.1739130434782609,0.8,0.2,389.90535464883703,5240.0,0.0744094188261139,0.0261003222729638,2.0369833828458077,0.0683362102099827,0.7393903134224741,2852,211.0,2330,0.0739831697054698,0.8169705469845723,12288.0,2873.0,16429.0,16374.0,2225.0,234.0,5155.0,4971.0,10063.0,2639.0,11274.0,11403.0,0.1810709635416666,0.8189290364583334,0.0814479638009049,0.918552036199095,0.3137744232759145,0.6862255767240855,0.3035910589959692,0.6964089410040308
1,active,1,green,16,14-16,113.0,1098.8,9.723893805309734,495.32,6704.68,68,7.284117647058824,0.1638855247379442,0.016853899067517,63.0,372.84,5.918095238095238,0.0556089179498499,0.0093964216040139,61.0,362.56,5.943606557377049,0.0540756605833537,0.0090981225054737,217,4531.4,20.882027649769583,0.6758562675623594,0.0323654521916034,7.0,20.08,2.8685714285714283,0.0029949229493428,0.0010440468448904,38.0,251.8,6.626315789473685,0.0375558565062016,0.0056676828722623,47.0,220.64,4.694468085106383,0.0329083565509464,0.0070100288156929,19.0,52.68,2.7726315789473683,0.0078571982555468,0.0028338414361311,12.0,71.8,5.983333333333333,0.0107089376375904,0.0017897945912407,95.0,432.64,4.554105263157894,0.0645280609961996,0.0141692071806559,3.0,9.04,3.013333333333333,0.0013483119254013,0.0004474486478101,0.8,1.0,0.8,0.8,1.0,0.8,0.000119319639416,0.00014914954927,0.000119319639416,0.00014914954927,0.5,0.5,0.5,0.5,417.5913930137965,6641.0,0.0628808000321934,0.0213228451577558,2.0274727558138523,0.0573276866174632,0.9905021567024824,12451,4623.0,2184,0.3712954782748374,0.1754075977833105,11896.0,3143.0,18509.0,27583.0,2059.0,167.0,4986.0,7152.0,9837.0,2976.0,13523.0,20431.0,0.1730833893745796,0.8269166106254203,0.0531339484568883,0.9468660515431117,0.2693824625857691,0.730617537414231,0.2592901424790632,0.7407098575209368
1,active,1,green,18,16-18,92.0,735.44,7.993913043478261,1243.08,5956.92,78,15.936923076923076,0.1234597745143463,0.0154442228534208,51.0,401.04,7.863529411764707,0.0673233818819121,0.0085614713643963,55.0,241.72,4.394909090909091,0.040578016827488,0.0092329593145451,180,5102.4,28.346666666666664,0.8565500292097258,0.030216957756693,1.0,2.56,2.56,0.0004297522880951,0.0001678719875371,39.0,355.28,9.109743589743587,0.0596415597322106,0.0065470075139501,33.0,376.32,11.403636363636364,0.0631735863499929,0.005539775588727,16.0,90.64,5.665,0.0152159169503703,0.0026859518005949,9.0,29.52,3.28,0.0049555810720976,0.0015108478878346,116.0,524.44,4.521034482758621,0.0880387851440006,0.0194731505543133,3.0,9.12,3.0399999999999996,0.0015309925263391,0.0005036159626115,2.4,3.0,0.7999999999999999,0.0,0.0,0.0,0.0004028927700892,0.0005036159626115,0.0,0.0,1.0,0.0,1.0,0.0,317.78304376202476,5878.0,0.0540631241514162,0.0146666567363773,2.0188210397641613,0.0501194178711841,0.9867515427435656,31155,22666.0,1391,0.7275236719627668,0.0446477290964532,18362.0,3029.0,16175.0,18478.0,2969.0,207.0,3168.0,4085.0,15393.0,2822.0,13007.0,14393.0,0.1616926260755909,0.8383073739244091,0.0683393859359524,0.9316606140640477,0.1958578052550232,0.8041421947449768,0.2210737092758956,0.7789262907241044
1,active,1,green,20,18-20,90.0,856.64,9.518222222222224,1939.6,5260.4,106,18.298113207547168,0.1628469317922591,0.0171089650977112,42.0,227.6,5.419047619047619,0.0432666717359896,0.0079841837122652,49.0,271.2,5.53469387755102,0.0515550148277697,0.0093148809976427,170,5108.2,30.04823529411765,0.9710668390236484,0.0323169340734544,,,,,,27.0,223.24,8.268148148148148,0.0424378374268116,0.0051326895293133,27.0,215.16,7.968888888888888,0.0409018325602615,0.0051326895293133,16.0,183.68,11.48,0.0349174967683066,0.0030415937951486,8.0,43.96,5.495,0.0083567789521709,0.0015207968975743,89.0,351.96,3.9546067415730337,0.0669074595087826,0.0169188654855144,2.0,5.64,2.82,0.0010721618127899,0.0003801992243935,,,,,,,,,,,,,,,267.88538845026767,5171.0,0.0518053352253466,0.0157870393745099,1.9661532582292576,0.0461362687481337,0.983005094669607,48596,27235.66666666666,4804,0.5604507915603478,0.0988558729113507,11014.0,5715.0,12520.0,21506.0,2887.0,174.0,3140.0,4889.0,8127.0,5541.0,9380.0,16617.0,0.2621209369892863,0.7378790630107136,0.0304461942257217,0.9695538057742782,0.2507987220447284,0.7492012779552716,0.2273319073746861,0.7726680926253139
